NP size_min,NP size_max,NP size_avg,ZOI_drug,ZOI_drug_NP,NumHDonors,NumHAcceptors,NumHeteroatoms,ExactMolWt,MaxAbsPartialCharge,MinAbsPartialCharge,MinPartialCharge,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,shape_nanorods_and_triangles,gram_p
8.0,20.0,13.5,7.0,8.0,1.0,4.0,5.0,232.084792244,0.477497012873671,0.340724876931317,-0.477497012873671,168.0,252.0,336.0,37.0,2.0,1.0,0
8.0,20.0,13.5,7.0,8.0,1.0,6.0,9.0,238.033819292,0.4330616376402305,0.39959224840943924,-0.39959224840943924,12.0,42.0,72.0,30.0,2.0,1.0,0
8.0,20.0,13.5,7.0,8.0,36.0,36.0,58.0,2391.484204327999,0.390716899539832,0.24541982077068905,-0.390716899539832,12.0,42.0,72.0,30.0,2.0,1.0,0
8.0,20.0,13.5,7.0,8.0,5.0,14.0,14.0,733.4612412040001,0.45893658117068553,0.3111884202841215,-0.45893658117068553,48.0,84.0,120.0,37.0,2.0,1.0,0
8.0,20.0,13.5,7.0,8.0,3.0,11.0,15.0,546.0991390440001,0.5431907303710362,0.3498251589388191,-0.5431907303710362,24.0,36.0,48.0,37.0,2.0,1.0,1
8.0,20.0,13.5,7.0,8.0,1.0,6.0,9.0,238.033819292,0.4330616376402305,0.39959224840943924,-0.39959224840943924,48.0,84.0,120.0,37.0,2.0,1.0,0
8.0,20.0,13.5,7.0,8.0,13.0,17.0,18.0,585.2857364359998,0.3935672815103641,0.24869966342169575,-0.3935672815103641,168.0,252.0,336.0,37.0,2.0,1.0,0
4.0,10.0,8.0,8.0,8.0,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,24.0,36.0,48.0,37.0,2.0,0.0,1
8.0,20.0,13.5,8.0,8.0,5.0,14.0,14.0,733.4612412040001,0.45893658117068553,0.3111884202841215,-0.45893658117068553,24.0,36.0,48.0,37.0,2.0,1.0,0
8.0,20.0,13.5,8.0,8.0,5.0,14.0,14.0,733.4612412040001,0.45893658117068553,0.3111884202841215,-0.45893658117068553,24.0,36.0,48.0,37.0,2.0,1.0,0
8.0,20.0,13.5,8.0,8.0,5.0,14.0,14.0,733.4612412040001,0.45893658117068553,0.3111884202841215,-0.45893658117068553,24.0,36.0,48.0,37.0,2.0,1.0,0
10.0,40.0,20.0,8.0,8.0,1.0,6.0,9.0,238.033819292,0.4330616376402305,0.39959224840943924,-0.39959224840943924,24.0,36.0,48.0,37.0,2.0,0.0,0
1.0,9.0,4.7,32.0,8.0,36.0,36.0,58.0,2391.484204327999,0.390716899539832,0.24541982077068905,-0.390716899539832,48.0,84.0,120.0,37.0,2.0,0.0,0
1.0,9.0,4.7,32.0,8.0,36.0,36.0,58.0,2391.484204327999,0.390716899539832,0.24541982077068905,-0.390716899539832,48.0,60.0,72.0,30.0,2.0,0.0,0
1.0,9.0,4.7,64.0,8.0,36.0,36.0,58.0,2391.484204327999,0.390716899539832,0.24541982077068905,-0.390716899539832,24.0,48.0,72.0,37.0,2.0,0.0,0
1.0,9.0,4.7,64.0,8.0,19.0,25.0,35.0,1447.4301996399997,0.5078102858634143,0.33044069667051595,-0.5078102858634143,24.0,48.0,72.0,37.0,2.0,0.0,0
1.0,9.0,4.7,1000.0,8.0,36.0,36.0,56.0,2295.556975343999,0.39122930125551275,0.24477279332459453,-0.39122930125551275,24.0,48.0,72.0,37.0,2.0,0.0,0
4.0,10.0,8.0,17.0,8.0,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,48.0,72.0,37.0,2.0,0.0,0
15.0,30.0,28.0,17.0,8.0,3.0,11.0,15.0,546.0991390440001,0.5431907303710362,0.3498251589388191,-0.5431907303710362,24.0,48.0,72.0,37.0,2.0,0.0,0
15.0,30.0,28.0,17.0,8.0,1.0,4.0,5.0,232.084792244,0.477497012873671,0.340724876931317,-0.477497012873671,24.0,36.0,48.0,37.0,2.0,0.0,0
15.0,30.0,28.0,17.0,8.0,1.0,6.0,9.0,238.033819292,0.4330616376402305,0.39959224840943924,-0.39959224840943924,48.0,84.0,120.0,37.0,2.0,0.0,0
20.0,40.0,30.0,500.0,7.81,1.0,6.0,8.0,361.14378433999997,0.48691699060409394,0.34072313809849797,-0.48691699060409394,24.0,36.0,48.0,37.0,2.0,0.0,0
8.0,20.0,13.5,7.0,7.0,3.0,11.0,15.0,546.0991390440001,0.5431907303710362,0.3498251589388191,-0.5431907303710362,24.0,36.0,48.0,37.0,2.0,1.0,0
8.0,20.0,13.5,7.0,7.0,2.0,10.0,13.0,480.12495986800013,0.5431910945404141,0.27586346921369653,-0.5431910945404141,24.0,36.0,48.0,37.0,2.0,1.0,1
8.0,20.0,13.5,7.0,7.0,2.0,10.0,13.0,480.12495986800013,0.5431910945404141,0.27586346921369653,-0.5431910945404141,24.0,48.0,72.0,37.0,2.0,1.0,0
8.0,20.0,13.5,7.0,7.0,3.0,11.0,15.0,546.0991390440001,0.5431907303710362,0.3498251589388191,-0.5431907303710362,48.0,84.0,120.0,37.0,2.0,1.0,0
8.0,20.0,13.5,7.0,7.0,4.0,15.0,18.0,554.046057916,0.48830378298526084,0.3521585021831789,-0.48830378298526084,48.0,84.0,120.0,37.0,2.0,1.0,0
8.0,20.0,13.5,7.0,7.0,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,24.0,48.0,72.0,30.0,2.0,1.0,0
8.0,20.0,13.5,7.0,7.0,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,36.0,48.0,37.0,2.0,1.0,1
8.0,20.0,13.5,7.0,7.0,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,24.0,48.0,72.0,37.0,2.0,1.0,0
8.0,20.0,13.5,7.0,7.0,1.0,5.0,8.0,372.05460970400003,1.0,0.5478320702941473,-0.5478320702941473,24.0,36.0,48.0,37.0,2.0,1.0,1
8.0,20.0,13.5,7.0,7.0,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,48.0,72.0,37.0,2.0,1.0,0
10.0,78.9,44.45,0.46,4.8,3.0,5.0,8.0,349.10962708799997,0.4796728023655437,0.32739938470277585,-0.4796728023655437,168.0,252.0,336.0,37.0,2.0,0.0,0
1.0,9.0,4.7,8.0,4.0,2.0,12.0,15.0,477.0388841320001,1.0,0.5431928756541049,-0.5431928756541049,12.0,42.0,72.0,30.0,2.0,0.0,0
1.0,9.0,4.7,8.0,4.0,4.0,15.0,18.0,554.046057916,0.48830378298526084,0.3521585021831789,-0.48830378298526084,24.0,36.0,48.0,37.0,2.0,0.0,1
1.0,9.0,4.7,16.0,4.0,1.0,4.0,5.0,232.084792244,0.477497012873671,0.340724876931317,-0.477497012873671,48.0,84.0,120.0,37.0,2.0,0.0,0
1.0,9.0,4.7,16.0,4.0,1.0,6.0,9.0,238.033819292,0.4330616376402305,0.39959224840943924,-0.39959224840943924,24.0,48.0,72.0,37.0,2.0,0.0,0
1.0,9.0,4.7,1000.0,4.0,36.0,36.0,58.0,2391.484204327999,0.390716899539832,0.24541982077068905,-0.390716899539832,24.0,48.0,72.0,37.0,2.0,0.0,0
4.0,10.0,8.0,4.0,2.0,6.0,15.0,16.0,822.4051232960003,0.5067356780024597,0.3121091952257162,-0.5067356780024597,24.0,48.0,72.0,37.0,2.0,0.0,0
15.0,30.0,28.0,4.0,2.0,2.0,7.0,7.0,290.13789043599996,0.492704456320783,0.22143163563823992,-0.492704456320783,24.0,36.0,48.0,37.0,2.0,0.0,0
1.0,9.0,4.7,8.0,2.0,2.0,7.0,7.0,290.13789043599996,0.492704456320783,0.22143163563823992,-0.492704456320783,12.0,42.0,72.0,37.0,2.0,0.0,0
4.0,10.0,8.0,8.0,2.0,19.0,25.0,35.0,1447.4301996399997,0.5078102858634143,0.33044069667051595,-0.5078102858634143,12.0,42.0,72.0,37.0,2.0,0.0,0
4.0,10.0,8.0,8.0,2.0,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,36.0,48.0,37.0,2.0,0.0,0
15.0,30.0,28.0,8.0,2.0,4.0,5.0,8.0,299.093977024,0.476539273562781,0.35295090738668283,-0.476539273562781,48.0,84.0,120.0,37.0,2.0,0.0,0
15.0,30.0,28.0,8.0,2.0,4.0,5.0,8.0,299.093977024,0.476539273562781,0.35295090738668283,-0.476539273562781,12.0,18.0,24.0,37.0,2.0,0.0,0
15.0,30.0,28.0,8.0,2.0,4.0,5.0,8.0,299.093977024,0.476539273562781,0.35295090738668283,-0.476539273562781,48.0,84.0,120.0,37.0,2.0,0.0,0
1.0,9.0,4.7,32.0,2.0,4.0,5.0,8.0,299.093977024,0.476539273562781,0.35295090738668283,-0.476539273562781,24.0,36.0,48.0,37.0,2.0,0.0,0
1.0,9.0,4.7,64.0,2.0,4.0,15.0,18.0,554.046057916,0.48830378298526084,0.3521585021831789,-0.48830378298526084,12.0,18.0,24.0,37.0,2.0,0.0,0
4.0,10.0,8.0,17.0,2.0,36.0,36.0,56.0,2295.556975343999,0.39122930125551275,0.24477279332459453,-0.39122930125551275,24.0,36.0,48.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.0,1.75,36.0,36.0,56.0,2295.556975343999,0.39122930125551275,0.24477279332459453,-0.39122930125551275,24.0,36.0,48.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.0,1.75,4.0,5.0,8.0,299.093977024,0.476539273562781,0.35295090738668283,-0.476539273562781,24.0,36.0,48.0,37.0,2.0,0.0,0
4.0,10.0,8.0,1.0,1.0,36.0,36.0,56.0,2295.556975343999,0.39122930125551275,0.24477279332459453,-0.39122930125551275,48.0,84.0,120.0,37.0,2.0,0.0,0
15.0,30.0,28.0,1.0,1.0,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,48.0,72.0,37.0,2.0,0.0,0
4.0,10.0,8.0,2.0,1.0,36.0,36.0,56.0,2295.556975343999,0.39122930125551275,0.24477279332459453,-0.39122930125551275,12.0,42.0,72.0,37.0,2.0,0.0,0
15.0,30.0,28.0,2.0,1.0,36.0,36.0,56.0,2295.556975343999,0.39122930125551275,0.24477279332459453,-0.39122930125551275,12.0,42.0,72.0,37.0,2.0,0.0,0
15.0,30.0,28.0,2.0,1.0,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,12.0,42.0,72.0,37.0,2.0,0.0,0
4.0,10.0,8.0,8.0,1.0,2.0,10.0,13.0,480.12495986800013,0.5431910945404141,0.27586346921369653,-0.5431910945404141,12.0,42.0,72.0,37.0,2.0,0.0,0
15.0,30.0,28.0,8.0,1.0,3.0,11.0,15.0,546.0991390440001,0.5431907303710362,0.3498251589388191,-0.5431907303710362,24.0,36.0,48.0,37.0,2.0,0.0,1
20.0,40.0,30.0,125.0,0.97,1.0,5.0,8.0,372.05460970400003,1.0,0.5478320702941473,-0.5478320702941473,12.0,18.0,24.0,37.0,2.0,0.0,0
5.0,80.0,60.0,1.25,0.8,4.0,8.0,9.0,500.29853298799986,0.481230389785217,0.33018467915601774,-0.481230389785217,12.0,18.0,24.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.625,0.6,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,24.0,48.0,72.0,37.0,2.0,0.0,0
5.0,80.0,60.0,1.25,0.6,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,48.0,84.0,120.0,37.0,2.0,0.0,0
5.0,80.0,60.0,1.25,0.6,1.0,5.0,8.0,372.05460970400003,1.0,0.5478320702941473,-0.5478320702941473,24.0,36.0,48.0,37.0,2.0,0.0,1
5.0,80.0,60.0,0.3125,0.5,1.0,5.0,8.0,372.05460970400003,1.0,0.5478320702941473,-0.5478320702941473,24.0,36.0,48.0,37.0,2.0,0.0,1
15.0,30.0,28.0,1.0,0.5,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,24.0,36.0,48.0,37.0,2.0,0.0,1
4.0,10.0,8.0,2.0,0.5,36.0,36.0,56.0,2295.556975343999,0.39122930125551275,0.24477279332459453,-0.39122930125551275,48.0,84.0,120.0,37.0,2.0,0.0,0
10.0,40.0,20.0,2.0,0.5,36.0,36.0,56.0,2295.556975343999,0.39122930125551275,0.24477279332459453,-0.39122930125551275,24.0,36.0,48.0,37.0,2.0,0.0,1
4.0,10.0,8.0,4.0,0.5,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,36.0,48.0,37.0,2.0,0.0,1
5.0,80.0,60.0,0.625,0.4,6.0,9.0,10.0,444.15326572799995,0.5096506200499406,0.25545083550226955,-0.5096506200499406,48.0,84.0,120.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.3125,0.3,19.0,25.0,35.0,1447.4301996399997,0.5078102858634143,0.33044069667051595,-0.5078102858634143,24.0,36.0,48.0,37.0,2.0,0.0,1
5.0,80.0,60.0,0.3125,0.3,2.0,12.0,15.0,454.0300139280001,0.4765606782889641,0.35215849835095253,-0.4765606782889641,24.0,48.0,72.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.625,0.3,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,48.0,84.0,120.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.625,0.3,6.0,9.0,10.0,444.15326572799995,0.5096506200499406,0.25545083550226955,-0.5096506200499406,24.0,48.0,72.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.625,0.3,2.0,12.0,15.0,454.0300139280001,0.4765606782889641,0.35215849835095253,-0.4765606782889641,24.0,48.0,72.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.625,0.3,1.0,5.0,8.0,372.05460970400003,1.0,0.5478320702941473,-0.5478320702941473,48.0,84.0,120.0,37.0,2.0,0.0,0
5.0,80.0,60.0,0.625,0.3,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,24.0,36.0,48.0,37.0,2.0,0.0,1
4.0,10.0,8.0,0.25,0.25,1.0,6.0,8.0,361.14378433999997,0.48691699060409394,0.34072313809849797,-0.48691699060409394,24.0,36.0,48.0,37.0,2.0,0.0,1
15.0,30.0,28.0,0.25,0.25,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,36.0,48.0,37.0,2.0,0.0,1
15.0,30.0,28.0,0.25,0.25,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,36.0,48.0,37.0,2.0,0.0,1
4.0,10.0,8.0,1.0,0.25,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,36.0,48.0,37.0,2.0,0.0,1
15.0,30.0,28.0,1.0,0.25,19.0,25.0,35.0,1447.4301996399997,0.5078102858634143,0.33044069667051595,-0.5078102858634143,12.0,18.0,24.0,37.0,2.0,0.0,0
10.0,40.0,20.0,1.0,0.25,2.0,12.0,15.0,454.0300139280001,0.4765606782889641,0.35215849835095253,-0.4765606782889641,12.0,42.0,72.0,37.0,2.0,0.0,0
10.0,40.0,20.0,1.0,0.25,6.0,9.0,10.0,444.15326572799995,0.5096506200499406,0.25545083550226955,-0.5096506200499406,12.0,42.0,72.0,37.0,2.0,0.0,0
15.0,30.0,28.0,4.0,0.25,4.0,8.0,9.0,500.29853298799986,0.481230389785217,0.33018467915601774,-0.481230389785217,24.0,36.0,48.0,37.0,2.0,0.0,1
10.0,40.0,20.0,8.0,0.25,19.0,25.0,35.0,1447.4301996399997,0.5078102858634143,0.33044069667051595,-0.5078102858634143,24.0,36.0,48.0,37.0,2.0,0.0,1
4.0,10.0,8.0,0.25,0.125,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,24.0,36.0,48.0,37.0,2.0,0.0,0
4.0,10.0,8.0,1.0,0.125,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,24.0,36.0,48.0,37.0,2.0,0.0,1
5.0,80.0,60.0,0.3125,0.1,4.0,6.0,9.0,365.104541708,0.5079666252286738,0.32739938470277585,-0.5079666252286738,12.0,18.0,24.0,37.0,2.0,0.0,0
4.0,10.0,8.0,0.03,0.03,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,36.0,48.0,37.0,2.0,0.0,1
15.0,30.0,28.0,0.03,0.03,8.0,12.0,12.0,477.316248716,0.3875623237582984,0.18523178500525575,-0.3875623237582984,24.0,48.0,72.0,37.0,2.0,0.0,0
5.0,80.0,60.0,2.5,0.0,1.0,6.0,8.0,361.14378433999997,0.48691699060409394,0.34072313809849797,-0.48691699060409394,12.0,18.0,24.0,37.0,2.0,0.0,0
